"","Predicted value","True value","Celltype","Normalization method","Deconvolution method"
"2601","0.0220651939551714","0.04","Bcell","min_max","epidish"
"2602","0.160374107311916","0.15","CD4T","min_max","epidish"
"2603","0.0403338134171191","0.04","CD8T","min_max","epidish"
"2604","0.0506219833582916","0.05","Mono","min_max","epidish"
"2605","0.750163628199351","0.73","Neu","min_max","epidish"
"2606","0","0","NK","min_max","epidish"
"2607","0.00750247733039408","0.02","Bcell","min_max","epidish"
"2608","0.086398927953839","0.09","CD4T","min_max","epidish"
"2609","0.0499078946387037","0.06","CD8T","min_max","epidish"
"2610","0.106027071877712","0.1","Mono","min_max","epidish"
"2611","0.658361879327717","0.63","Neu","min_max","epidish"
"2612","0.00611270799457473","0.02","NK","min_max","epidish"
"2613","0","0.01","Bcell","min_max","epidish"
"2614","0.155652410602403","0.16","CD4T","min_max","epidish"
"2615","0.112024250618068","0.11","CD8T","min_max","epidish"
"2616","0.067848751457237","0.07","Mono","min_max","epidish"
"2617","0.116281113216229","0.11","Neu","min_max","epidish"
"2618","0.177069127710227","0.15","NK","min_max","epidish"
"2619","0.0519891711338248","0.07","Bcell","min_max","epidish"
"2620","0.147936511702282","0.16","CD4T","min_max","epidish"
"2621","0.254822142837559","0.29","CD8T","min_max","epidish"
"2622","0.251901933399878","0.22","Mono","min_max","epidish"
"2623","0.702551868077491","0.67","Neu","min_max","epidish"
"2624","0.00932363653767517","0.03","NK","min_max","epidish"
"2625","0","0.02","Bcell","min_max","epidish"
"2626","0.142971108939776","0.14","CD4T","min_max","epidish"
"2627","0.0806126271670977","0.08","CD8T","min_max","epidish"
"2628","0.0645407592779596","0.06","Mono","min_max","epidish"
"2629","0.258160214821994","0.23","Neu","min_max","epidish"
"2630","0.123884388708805","0.11","NK","min_max","epidish"
"2631","0.0650833083800535","0.08","Bcell","min_max","epidish"
"2632","0.024653106235486","0.06","CD4T","min_max","epidish"
"2633","0.308783507766342","0.33","CD8T","min_max","epidish"
"2634","0.219435474087319","0.19","Mono","min_max","epidish"
"2635","0.687497771651384","0.66","Neu","min_max","epidish"
"2636","0.0696923252134985","0.07","NK","min_max","epidish"
"2637","0.0480014538723872","0.06","Bcell","min_max","epidish"
"2638","0.119944191422555","0.12","CD4T","min_max","epidish"
"2639","0.0343946125017371","0.05","CD8T","min_max","epidish"
"2640","0.0404696453384388","0.04","Mono","min_max","epidish"
"2641","0.767964851457737","0.75","Neu","min_max","epidish"
"2642","0.0319452700662299","0.04","NK","min_max","epidish"
"2643","0","0.01","Bcell","min_max","epidish"
"2644","0.134948239163087","0.13","CD4T","min_max","epidish"
"2645","0.0154136903633841","0.02","CD8T","min_max","epidish"
"2646","0.0497279489495619","0.05","Mono","min_max","epidish"
"2647","0.188778179287732","0.17","Neu","min_max","epidish"
"2648","0.248781372346464","0.22","NK","min_max","epidish"
"2649","0.194145321791424","0.2","Bcell","min_max","epidish"
"2650","0.0874890011393306","0.11","CD4T","min_max","epidish"
"2651","0.176725662069202","0.2","CD8T","min_max","epidish"
"2652","0.104080463365848","0.1","Mono","min_max","epidish"
"2653","0.0499460473863866","0.06","Neu","min_max","epidish"
"2654","0.166104537823357","0.15","NK","min_max","epidish"
"2655","0.246161207535213","0.26","Bcell","min_max","epidish"
"2656","0.184223363930761","0.18","CD4T","min_max","epidish"
"2657","0.104265927385345","0.13","CD8T","min_max","epidish"
"2658","0.249298915938938","0.22","Mono","min_max","epidish"
"2659","0.277437333200775","0.25","Neu","min_max","epidish"
"2660","0.121054183701892","0.12","NK","min_max","epidish"
"2661","0.149434642041187","0.16","Bcell","min_max","epidish"
"2662","0.113495463338941","0.13","CD4T","min_max","epidish"
"2663","0.0962329981992368","0.11","CD8T","min_max","epidish"
"2664","0.242345379517969","0.23","Mono","min_max","epidish"
"2665","0.223929530083915","0.21","Neu","min_max","minfi"
"2666","0.164519922041525","0.15","NK","min_max","minfi"
"2667","0.170863983087515","0.19","Bcell","min_max","minfi"
"2668","0.0442994964401848","0.07","CD4T","min_max","minfi"
"2669","0.162817380449361","0.19","CD8T","min_max","minfi"
"2670","0.20140811129126","0.19","Mono","min_max","minfi"
"2671","0.700901494863405","0.7","Neu","min_max","minfi"
"2672","0","0.02","NK","min_max","minfi"
"2673","0.0198184440703278","0.04","Bcell","min_max","minfi"
"2674","0.15320300662229","0.15","CD4T","min_max","minfi"
"2675","0.0275908385363028","0.04","CD8T","min_max","minfi"
"2676","0.0472660220969784","0.05","Mono","min_max","minfi"
"2677","0.75474013778523","0.73","Neu","min_max","minfi"
"2678","0","0","NK","min_max","minfi"
"2679","0.00562031502924655","0.02","Bcell","min_max","minfi"
"2680","0.0862670887874176","0.09","CD4T","min_max","minfi"
"2681","0.0443282688321299","0.06","CD8T","min_max","minfi"
"2682","0.106450097722751","0.1","Mono","min_max","minfi"
"2683","0.65116691844613","0.63","Neu","min_max","minfi"
"2684","0.00752398434823732","0.02","NK","min_max","minfi"
"2685","0","0.01","Bcell","min_max","minfi"
"2686","0.153005052660997","0.16","CD4T","min_max","minfi"
"2687","0.11544273136155","0.11","CD8T","min_max","minfi"
"2688","0.0678544382276677","0.07","Mono","min_max","minfi"
"2689","0.113663344924473","0.11","Neu","min_max","minfi"
"2690","0.173854088651556","0.15","NK","min_max","minfi"
"2691","0.0526096812393081","0.07","Bcell","min_max","minfi"
"2692","0.144567345314981","0.16","CD4T","min_max","minfi"
"2693","0.247831435249422","0.29","CD8T","min_max","minfi"
"2694","0.240164947224388","0.22","Mono","min_max","minfi"
"2695","0.686378622628666","0.67","Neu","min_max","minfi"
"2696","0.00476710669308403","0.03","NK","min_max","minfi"
"2697","0","0.02","Bcell","min_max","minfi"
"2698","0.135041003394216","0.14","CD4T","min_max","minfi"
"2699","0.0634648635510296","0.08","CD8T","min_max","minfi"
"2700","0.0615310405005267","0.06","Mono","min_max","minfi"
"2701","0.249367846732075","0.23","Neu","min_max","minfi"
"2702","0.126049875917536","0.11","NK","min_max","minfi"
"2703","0.0664046847900655","0.08","Bcell","min_max","minfi"
"2704","0.033911560438859","0.06","CD4T","min_max","minfi"
"2705","0.299817909535965","0.33","CD8T","min_max","minfi"
"2706","0.207317215003484","0.19","Mono","min_max","minfi"
"2707","0.664658477230431","0.66","Neu","min_max","minfi"
"2708","0.0707437183634818","0.07","NK","min_max","minfi"
"2709","0.0491046832379377","0.06","Bcell","min_max","minfi"
"2710","0.121064771963929","0.12","CD4T","min_max","minfi"
"2711","0.0419016501642379","0.05","CD8T","min_max","minfi"
"2712","0.0400200170387998","0.04","Mono","min_max","minfi"
"2713","0.765740007562639","0.75","Neu","min_max","minfi"
"2714","0.0298422040518784","0.04","NK","min_max","minfi"
"2715","0","0.01","Bcell","min_max","minfi"
"2716","0.129807558782058","0.13","CD4T","min_max","minfi"
"2717","0.0216066569045983","0.02","CD8T","min_max","minfi"
"2718","0.0475811924691835","0.05","Mono","min_max","minfi"
"2719","0.181449537533731","0.17","Neu","min_max","minfi"
"2720","0.239217886036074","0.22","NK","min_max","minfi"
"2721","0.186686747357811","0.2","Bcell","min_max","minfi"
"2722","0.0893453024749404","0.11","CD4T","min_max","minfi"
"2723","0.181254046559771","0.2","CD8T","min_max","minfi"
"2724","0.0978781112750492","0.1","Mono","min_max","minfi"
"2725","0.0517219338680132","0.06","Neu","min_max","minfi"
"2726","0.159485250845988","0.15","NK","min_max","minfi"
"2727","0.237281346419733","0.26","Bcell","min_max","minfi"
"2728","0.181623377692146","0.18","CD4T","min_max","minfi"
"2729","0.110871009120685","0.13","CD8T","min_max","minfi"
"2730","0.232417699455293","0.22","Mono","min_max","minfi"
"2731","0.265354721847339","0.25","Neu","min_max","minfi"
"2732","0.121018790296802","0.12","NK","min_max","minfi"
"2733","0.144999112746193","0.16","Bcell","min_max","minfi"
"2734","0.114337983738908","0.13","CD4T","min_max","minfi"
"2735","0.107055167557073","0.11","CD8T","min_max","minfi"
"2736","0.226666419728901","0.23","Mono","min_max","minfi"
"2737","0.220002502475229","0.21","Neu","min_max","methylresolver"
"2738","0.158427810787055","0.15","NK","min_max","methylresolver"
"2739","0.168530681438889","0.19","Bcell","min_max","methylresolver"
"2740","0.0480158422351463","0.07","CD4T","min_max","methylresolver"
"2741","0.153885140522785","0.19","CD8T","min_max","methylresolver"
"2742","0.202448936781189","0.19","Mono","min_max","methylresolver"
"2743","0.658930161059045","0.7","Neu","min_max","methylresolver"
"2744","0.00986976368032049","0.02","NK","min_max","methylresolver"
"2745","0.0343082201183976","0.04","Bcell","min_max","methylresolver"
"2746","0.172769444818213","0.15","CD4T","min_max","methylresolver"
"2747","0.0402493766291837","0.04","CD8T","min_max","methylresolver"
"2748","0.0583279991129576","0.05","Mono","min_max","methylresolver"
"2749","0.728932601443681","0.73","Neu","min_max","methylresolver"
"2750","-0.0011296128233983","0","NK","min_max","methylresolver"
"2751","0.0139611319002496","0.02","Bcell","min_max","methylresolver"
"2752","0.0953741259109062","0.09","CD4T","min_max","methylresolver"
"2753","0.0478373351504027","0.06","CD8T","min_max","methylresolver"
"2754","0.12164861547442","0.1","Mono","min_max","methylresolver"
"2755","0.632461525495465","0.63","Neu","min_max","methylresolver"
"2756","0.0153004374708994","0.02","NK","min_max","methylresolver"
"2757","0.00155666538276341","0.01","Bcell","min_max","methylresolver"
"2758","0.165530604134683","0.16","CD4T","min_max","methylresolver"
"2759","0.103306854674773","0.11","CD8T","min_max","methylresolver"
"2760","0.0740871093979352","0.07","Mono","min_max","methylresolver"
"2761","0.113829645216325","0.11","Neu","min_max","methylresolver"
"2762","0.166494273695","0.15","NK","min_max","methylresolver"
"2763","0.0510024636525338","0.07","Bcell","min_max","methylresolver"
"2764","0.142069216614694","0.16","CD4T","min_max","methylresolver"
"2765","0.244237161709078","0.29","CD8T","min_max","methylresolver"
"2766","0.234949434559111","0.22","Mono","min_max","methylresolver"
"2767","0.679643314516701","0.67","Neu","min_max","methylresolver"
"2768","0.0172199909846784","0.03","NK","min_max","methylresolver"
"2769","0.00130775081048334","0.02","Bcell","min_max","methylresolver"
"2770","0.144419156096377","0.14","CD4T","min_max","methylresolver"
"2771","0.08557987498517","0.08","CD8T","min_max","methylresolver"
"2772","0.064280391182551","0.06","Mono","min_max","methylresolver"
"2773","0.236683973201466","0.23","Neu","min_max","methylresolver"
"2774","0.112428181265659","0.11","NK","min_max","methylresolver"
"2775","0.0649879079576998","0.08","Bcell","min_max","methylresolver"
"2776","0.027061023709232","0.06","CD4T","min_max","methylresolver"
"2777","0.292416044962153","0.33","CD8T","min_max","methylresolver"
"2778","0.213154225335811","0.19","Mono","min_max","methylresolver"
"2779","0.652200790168867","0.66","Neu","min_max","methylresolver"
"2780","0.0676709068477305","0.07","NK","min_max","methylresolver"
"2781","0.0480720771121764","0.06","Bcell","min_max","methylresolver"
"2782","0.116030291233918","0.12","CD4T","min_max","methylresolver"
"2783","0.0365393302447323","0.05","CD8T","min_max","methylresolver"
"2784","0.0426719746450756","0.04","Mono","min_max","methylresolver"
"2785","0.756551833152559","0.75","Neu","min_max","methylresolver"
"2786","0.0352183638468168","0.04","NK","min_max","methylresolver"
"2787","-0.0035705131712671","0.01","Bcell","min_max","methylresolver"
"2788","0.139101465279479","0.13","CD4T","min_max","methylresolver"
"2789","0.0138568465318304","0.02","CD8T","min_max","methylresolver"
"2790","0.0468620334959826","0.05","Mono","min_max","methylresolver"
"2791","0.17377124861384","0.17","Neu","min_max","methylresolver"
"2792","0.227885247125489","0.22","NK","min_max","methylresolver"
"2793","0.182418586751782","0.2","Bcell","min_max","methylresolver"
"2794","0.0874597708328757","0.11","CD4T","min_max","methylresolver"
"2795","0.160740023681336","0.2","CD8T","min_max","methylresolver"
"2796","0.10140863894423","0.1","Mono","min_max","methylresolver"
"2797","0.0488087655561107","0.06","Neu","min_max","methylresolver"
"2798","0.153345944338626","0.15","NK","min_max","methylresolver"
"2799","0.23456797060788","0.26","Bcell","min_max","methylresolver"
"2800","0.17079095881694","0.18","CD4T","min_max","methylresolver"
"2801","0.0985101680118869","0.13","CD8T","min_max","methylresolver"
"2802","0.230189311064717","0.22","Mono","min_max","methylresolver"
"2803","0.260502006662013","0.25","Neu","min_max","methylresolver"
"2804","0.10648066429261","0.12","NK","min_max","methylresolver"
"2805","0.141712326872553","0.16","Bcell","min_max","methylresolver"
"2806","0.10673111200033","0.13","CD4T","min_max","methylresolver"
"2807","0.0908909934610518","0.11","CD8T","min_max","methylresolver"
"2808","0.222259683432544","0.23","Mono","min_max","methylresolver"
"2809","0.23137077912107","0.21","Neu","min_max","meth_atlas"
"2810","0.169986971032469","0.15","NK","min_max","meth_atlas"
"2811","0.176541847231461","0.19","Bcell","min_max","meth_atlas"
"2812","0.0457715827037205","0.07","CD4T","min_max","meth_atlas"
"2813","0.168227853445197","0.19","CD8T","min_max","meth_atlas"
"2814","0.208100966466082","0.19","Mono","min_max","meth_atlas"
"2815","0.738739895485877","0.7","Neu","min_max","meth_atlas"
"2816","0","0.02","NK","min_max","meth_atlas"
"2817","0.0208883493736295","0.04","Bcell","min_max","meth_atlas"
"2818","0.161473721956222","0.15","CD4T","min_max","meth_atlas"
"2819","0.0290803391433077","0.04","CD8T","min_max","meth_atlas"
"2820","0.0498176940409639","0.05","Mono","min_max","meth_atlas"
"2821","0.756703095112009","0.73","Neu","min_max","meth_atlas"
"2822","0","0","NK","min_max","meth_atlas"
"2823","0.00563493256184379","0.02","Bcell","min_max","meth_atlas"
"2824","0.0864914555668487","0.09","CD4T","min_max","meth_atlas"
"2825","0.044443559507294","0.06","CD8T","min_max","meth_atlas"
"2826","0.106726957252004","0.1","Mono","min_max","meth_atlas"
"2827","0.654443635896432","0.63","Neu","min_max","meth_atlas"
"2828","0.00756184556338431","0.02","NK","min_max","meth_atlas"
"2829","0","0.01","Bcell","min_max","meth_atlas"
"2830","0.153774984781025","0.16","CD4T","min_max","meth_atlas"
"2831","0.116023647255291","0.11","CD8T","min_max","meth_atlas"
"2832","0.0681958865038677","0.07","Mono","min_max","meth_atlas"
"2833","0.116854544060653","0.11","Neu","min_max","meth_atlas"
"2834","0.178735196258376","0.15","NK","min_max","meth_atlas"
"2835","0.0540867446623188","0.07","Bcell","min_max","meth_atlas"
"2836","0.148626201648981","0.16","CD4T","min_max","meth_atlas"
"2837","0.254789522419983","0.29","CD8T","min_max","meth_atlas"
"2838","0.246907790949688","0.22","Mono","min_max","meth_atlas"
"2839","0.721605500454922","0.67","Neu","min_max","meth_atlas"
"2840","0.00501176799156195","0.03","NK","min_max","meth_atlas"
"2841","0","0.02","Bcell","min_max","meth_atlas"
"2842","0.141971686797282","0.14","CD4T","min_max","meth_atlas"
"2843","0.0667220585173471","0.08","CD8T","min_max","meth_atlas"
"2844","0.0646889862388866","0.06","Mono","min_max","meth_atlas"
"2845","0.253714201266215","0.23","Neu","min_max","meth_atlas"
"2846","0.128246861041737","0.11","NK","min_max","meth_atlas"
"2847","0.0675620846177094","0.08","Bcell","min_max","meth_atlas"
"2848","0.0345026216619192","0.06","CD4T","min_max","meth_atlas"
"2849","0.305043582964166","0.33","CD8T","min_max","meth_atlas"
"2850","0.210930648448254","0.19","Mono","min_max","meth_atlas"
"2851","0.673076430104236","0.66","Neu","min_max","meth_atlas"
"2852","0.0716396932253159","0.07","NK","min_max","meth_atlas"
"2853","0.0497265979859506","0.06","Bcell","min_max","meth_atlas"
"2854","0.122598067001875","0.12","CD4T","min_max","meth_atlas"
"2855","0.0424323379211951","0.05","CD8T","min_max","meth_atlas"
"2856","0.0405268737614279","0.04","Mono","min_max","meth_atlas"
"2857","0.769914778234646","0.75","Neu","min_max","meth_atlas"
"2858","0.0300049020394821","0.04","NK","min_max","meth_atlas"
"2859","0","0.01","Bcell","min_max","meth_atlas"
"2860","0.130515262159238","0.13","CD4T","min_max","meth_atlas"
"2861","0.0217244551607924","0.02","CD8T","min_max","meth_atlas"
"2862","0.0478406024058417","0.05","Mono","min_max","meth_atlas"
"2863","0.185943488328663","0.17","Neu","min_max","meth_atlas"
"2864","0.24514258236613","0.22","NK","min_max","meth_atlas"
"2865","0.191310407842681","0.2","Bcell","min_max","meth_atlas"
"2866","0.091558112706022","0.11","CD4T","min_max","meth_atlas"
"2867","0.185743155640419","0.2","CD8T","min_max","meth_atlas"
"2868","0.100302253116085","0.1","Mono","min_max","meth_atlas"
"2869","0.0531353000433319","0.06","Neu","min_max","meth_atlas"
"2870","0.163843383695077","0.15","NK","min_max","meth_atlas"
"2871","0.243765354344104","0.26","Bcell","min_max","meth_atlas"
"2872","0.186586462392952","0.18","CD4T","min_max","meth_atlas"
"2873","0.113900697347637","0.13","CD8T","min_max","meth_atlas"
"2874","0.238768802176898","0.22","Mono","min_max","meth_atlas"
"2875","0.270927097305987","0.25","Neu","min_max","meth_atlas"
"2876","0.123560151281038","0.12","NK","min_max","meth_atlas"
"2877","0.148044053841528","0.16","Bcell","min_max","meth_atlas"
"2878","0.116739049640954","0.13","CD4T","min_max","meth_atlas"
"2879","0.109303296342069","0.11","CD8T","min_max","meth_atlas"
"2880","0.231426351588424","0.23","Mono","min_max","meth_atlas"
"2881","0.23137077912107","0.21","Neu","min_max","ols"
"2882","0.169986971032469","0.15","NK","min_max","ols"
"2883","0.176541847231461","0.19","Bcell","min_max","ols"
"2884","0.0457715827037204","0.07","CD4T","min_max","ols"
"2885","0.168227853445198","0.19","CD8T","min_max","ols"
"2886","0.208100966466083","0.19","Mono","min_max","ols"
"2887","0.739887329649797","0.7","Neu","min_max","ols"
"2888","1e-08","0.02","NK","min_max","ols"
"2889","0.0213269038523186","0.04","Bcell","min_max","ols"
